index,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
5241,Rochelle Park,Rochelle Park,40.9069,-74.0791,United States,US,USA,New Jersey,,5677.0,1840081801
5242,Mount Carmel,Mount Carmel,40.7959,-76.412,United States,US,USA,Pennsylvania,,5650.0,1840000846
5246,South Tucson,South Tucson,32.1955,-110.9692,United States,US,USA,Arizona,,5643.0,1840022100
5247,Palm Springs North,Palm Springs North,25.9351,-80.3339,United States,US,USA,Florida,,5624.0,1840047821
5248,Paradise Hills,Paradise Hills,35.1982,-106.7024,United States,US,USA,New Mexico,,5576.0,1840024971
5249,Kensington,Kensington,37.9084,-122.2805,United States,US,USA,California,,5573.0,1840017613
5250,Twin Lakes,Twin Lakes,36.9646,-121.9896,United States,US,USA,California,,5570.0,1840028200
5251,Shaw Heights,Shaw Heights,39.8566,-105.039,United States,US,USA,Colorado,,5534.0,1840028586
5254,Waipio Acres,Waipio Acres,21.4689,-158.0173,United States,US,USA,Hawaii,,5432.0,1840029562
5255,Bret Harte,Bret Harte,37.6021,-121.0045,United States,US,USA,California,,5367.0,1840036997
5256,Media,Media,39.9198,-75.3888,United States,US,USA,Pennsylvania,,5362.0,1840000702
5257,Kaser,Kaser,41.1213,-74.0685,United States,US,USA,New York,,5343.0,1840004977
5259,Highwood,Highwood,42.206,-87.8129,United States,US,USA,Illinois,,5325.0,1840006974
5261,Edgewater,Edgewater,39.7507,-105.0626,United States,US,USA,Colorado,,5308.0,1840020196
5262,South Highpoint,South Highpoint,27.9087,-82.7162,United States,US,USA,Florida,,5303.0,1840029006
5263,Albertson,Albertson,40.7715,-73.6482,United States,US,USA,New York,,5294.0,1840005227
5264,Shillington,Shillington,40.3029,-75.967,United States,US,USA,Pennsylvania,,5288.0,1840001188
5265,White City,White City,40.5666,-111.8636,United States,US,USA,Utah,,5270.0,1840037177
5267,Turtle Creek,Turtle Creek,40.4085,-79.8214,United States,US,USA,Pennsylvania,,5211.0,1840001267
5270,Tara Hills,Tara Hills,37.9939,-122.3188,United States,US,USA,California,,5160.0,1840028315
5271,Glendale,Glendale,39.7036,-104.9352,United States,US,USA,Colorado,,5158.0,1840028450
5273,Mechanicville,Mechanicville,42.9037,-73.6895,United States,US,USA,New York,,5130.0,1840000368
5274,Mattawa,Mattawa,46.7364,-119.9019,United States,US,USA,Washington,,5122.0,1840022292
5275,South Pasadena,South Pasadena,27.7526,-82.7394,United States,US,USA,Florida,,5118.0,1840015979
5277,Hartsdale,Hartsdale,41.0153,-73.8036,United States,US,USA,New York,,5114.0,1840004921
5278,Broadmoor,Broadmoor,37.6914,-122.4811,United States,US,USA,California,,5112.0,1840017623
5279,Kenneth City,Kenneth City,27.8155,-82.7162,United States,US,USA,Florida,,5093.0,1840017244
5281,Friendship Heights Village,Friendship Heights Village,38.9633,-77.09,United States,US,USA,Maryland,,5051.0,1840073677
5303,Hartford,Hartford,43.621,-96.9424,United States,US,USA,South Dakota,admin,3237.0,1840002653
5317,Dover,Dover,40.0033,-76.8484,United States,US,USA,Pennsylvania,admin,1991.0,1840001442
7025,Meridian,Meridian,43.6112,-116.3968,United States,US,USA,Idaho,,99926.0,1840020046
7026,San Angelo,San Angelo,31.4426,-100.4501,United States,US,USA,Texas,,99890.0,1840022146
7029,Wichita Falls,Wichita Falls,33.9072,-98.529,United States,US,USA,Texas,,99617.0,1840021923
7032,Lakewood,Lakewood,40.0763,-74.2031,United States,US,USA,New Jersey,,99467.0,1840081607
7033,Longmont,Longmont,40.169,-105.0996,United States,US,USA,Colorado,,99398.0,1840020178
7041,Manteca,Manteca,37.7934,-121.2266,United States,US,USA,California,,98736.0,1840020265
7044,Boca Raton,Boca Raton,26.3749,-80.1077,United States,US,USA,Florida,,98150.0,1840014207
7049,Spokane Valley,Spokane Valley,47.6625,-117.2346,United States,US,USA,Washington,,97847.0,1840021094
7050,Middletown,Middletown,39.5032,-84.366,United States,US,USA,Ohio,,97762.0,1840003804
7051,Idaho Falls,Idaho Falls,43.4872,-112.0363,United States,US,USA,Idaho,,97548.0,1840018644
7052,Beaverton,Beaverton,45.4779,-122.8168,United States,US,USA,Oregon,,97514.0,1840018556
7055,Lawrence,Lawrence,38.9598,-95.2641,United States,US,USA,Kansas,,97341.0,1840001632
7057,Prescott Valley,Prescott Valley,34.5982,-112.3178,United States,US,USA,Arizona,,97066.0,1840021772
7059,Greece,Greece,43.2461,-77.6989,United States,US,USA,New York,,96842.0,1840058136
7060,Federal Way,Federal Way,47.309,-122.3359,United States,US,USA,Washington,,96690.0,1840019826
7062,San Marcos,San Marcos,33.135,-117.1743,United States,US,USA,California,,96198.0,1840021991
7063,Rio Rancho,Rio Rancho,35.2872,-106.6981,United States,US,USA,New Mexico,,96159.0,1840020387
7064,Sandy,Sandy,40.5706,-111.851,United States,US,USA,Utah,,96145.0,1840037422
7065,Tracy,Tracy,37.726,-121.444,United States,US,USA,California,,95982.0,1840021518
7069,Brockton,Brockton,42.0821,-71.0242,United States,US,USA,Massachusetts,,95672.0,1840000467
7073,Hesperia,Hesperia,34.3975,-117.3147,United States,US,USA,California,,94859.0,1840020404
7074,Roswell,Roswell,34.0391,-84.3513,United States,US,USA,Georgia,,94786.0,1840014741
7076,Mandeville,Mandeville,30.375,-90.0906,United States,US,USA,Louisiana,,94760.0,1840015909
7077,Vineland,Vineland,39.4653,-74.9981,United States,US,USA,New Jersey,,94734.0,1840001551
7078,Portsmouth,Portsmouth,36.8468,-76.354,United States,US,USA,Virginia,,94572.0,1840003872
7079,Dearborn,Dearborn,42.3127,-83.2129,United States,US,USA,Michigan,,94491.0,1840003969
7082,Livonia,Livonia,42.3972,-83.3733,United States,US,USA,Michigan,,94105.0,1840003985
7083,Plantation,Plantation,26.126,-80.2617,United States,US,USA,Florida,,93909.0,1840015142
7084,Slidell,Slidell,30.2881,-89.7826,United States,US,USA,Louisiana,,93882.0,1840015911
7096,Carson,Carson,33.8374,-118.2559,United States,US,USA,California,,92735.0,1840019214
7097,Terre Haute,Terre Haute,39.4654,-87.3763,United States,US,USA,Indiana,,92722.0,1840009671
7100,Blacksburg,Blacksburg,37.23,-80.4279,United States,US,USA,Virginia,,92573.0,1840006446
7101,Portsmouth,Portsmouth,43.058,-70.7826,United States,US,USA,New Hampshire,,92513.0,1840002932
7107,Dover,Dover,43.1887,-70.8845,United States,US,USA,New Hampshire,,92234.0,1840002808
7108,Carmel,Carmel,39.9658,-86.1461,United States,US,USA,Indiana,,92198.0,1840007260
7110,Hanford,Hanford,36.3264,-119.6544,United States,US,USA,California,,92066.0,1840020382
7112,Lafayette,Lafayette,39.9949,-105.0997,United States,US,USA,Colorado,,91985.0,1840020180
7113,Edmond,Edmond,35.6689,-97.4159,United States,US,USA,Oklahoma,,91950.0,1840020423
7115,Fishers,Fishers,39.9589,-85.9665,United States,US,USA,Indiana,,91832.0,1840010496
7116,Greenburgh,Greenburgh,41.033,-73.8413,United States,US,USA,New York,,91799.0,1840087485
7119,Toms River,Toms River,39.9895,-74.1652,United States,US,USA,New Jersey,,91415.0,1840081605
7121,Lawton,Lawton,34.6176,-98.4203,United States,US,USA,Oklahoma,,91383.0,1840020477
7122,Florence,Florence,34.1782,-79.7872,United States,US,USA,South Carolina,,91311.0,1840013643
7126,Livermore,Livermore,37.6861,-121.7608,United States,US,USA,California,,91030.0,1840020294
7129,San Tan Valley,San Tan Valley,33.1879,-111.5473,United States,US,USA,Arizona,,90665.0,1840027990
7130,Lee's Summit,Lee's Summit,38.9172,-94.3816,United States,US,USA,Missouri,,90597.0,1840032155
7131,Menifee,Menifee,33.6909,-117.1849,United States,US,USA,California,,90595.0,1840022903
7132,Albany,Albany,31.5776,-84.1762,United States,US,USA,Georgia,,90515.0,1840013864
7134,Bowling Green,Bowling Green,36.9715,-86.4375,United States,US,USA,Kentucky,,90448.0,1840013265
7135,Edinburg,Edinburg,26.3197,-98.1596,United States,US,USA,Texas,,90280.0,1840021020
7137,Suffolk,Suffolk,36.6953,-76.6398,United States,US,USA,Virginia,,90237.0,1840003873
7138,Missoula,Missoula,46.8685,-114.0095,United States,US,USA,Montana,,90218.0,1840019840
7140,Chino,Chino,33.9836,-117.6654,United States,US,USA,California,,89797.0,1840019114
7142,Auburn,Auburn,32.6087,-85.4899,United States,US,USA,Alabama,,89577.0,1840013810
7143,Fall River,Fall River,41.7137,-71.1014,United States,US,USA,Massachusetts,,89420.0,1840000497
7145,Hamilton,Hamilton,40.2046,-74.6765,United States,US,USA,New Jersey,,89206.0,1840056346
7147,Norwalk,Norwalk,41.1144,-73.4215,United States,US,USA,Connecticut,,89005.0,1840004839
7148,Decatur,Decatur,39.8556,-88.9337,United States,US,USA,Illinois,,88997.0,1840007269
7149,Newton,Newton,42.3316,-71.2085,United States,US,USA,Massachusetts,,88994.0,1840000433
7150,Rapid City,Rapid City,44.0716,-103.2205,United States,US,USA,South Dakota,,88979.0,1840002180
7154,Muncie,Muncie,40.1989,-85.395,United States,US,USA,Indiana,,88688.0,1840008365
7156,Kirkland,Kirkland,47.6997,-122.2041,United States,US,USA,Washington,,88630.0,1840019836
7160,Sugar Land,Sugar Land,29.5935,-95.6357,United States,US,USA,Texas,,88485.0,1840022217
7163,Riverview,Riverview,27.8227,-82.3023,United States,US,USA,Florida,,88191.0,1840014158
7164,Alafaya,Alafaya,28.5278,-81.1865,United States,US,USA,Florida,,88025.0,1840029102
7166,Jackson,Jackson,42.2431,-84.4037,United States,US,USA,Michigan,,87819.0,1840003173
7169,Waukegan,Waukegan,42.3697,-87.8716,United States,US,USA,Illinois,,87729.0,1840010113
7173,O'Fallon,O'Fallon,38.7851,-90.7177,United States,US,USA,Missouri,,87597.0,1840008571
7175,Cheektowaga,Cheektowaga,42.9082,-78.7466,United States,US,USA,New York,,87484.0,1840057976
7177,Clarkstown,Clarkstown,41.1319,-73.966,United States,US,USA,New York,,87224.0,1840087311
7179,Napa,Napa,38.2976,-122.3011,United States,US,USA,California,,87032.0,1840020241
7180,Dalton,Dalton,34.7691,-84.9712,United States,US,USA,Georgia,,86841.0,1840014651
7182,Redwood City,Redwood City,37.5026,-122.2252,United States,US,USA,California,,86685.0,1840020304
7183,Mount Pleasant,Mount Pleasant,32.8533,-79.8269,United States,US,USA,South Carolina,,86668.0,1840017286
7184,Anderson,Anderson,40.0874,-85.692,United States,US,USA,Indiana,,86481.0,1840007242
7186,Joplin,Joplin,37.0759,-94.5006,United States,US,USA,Missouri,,86298.0,1840008771
7188,Newport Beach,Newport Beach,33.6151,-117.8669,United States,US,USA,California,,86160.0,1840020581
7194,Bloomington,Bloomington,44.8306,-93.3151,United States,US,USA,Minnesota,,85866.0,1840006747
7200,Hoover,Hoover,33.3754,-86.8065,United States,US,USA,Alabama,,84920.0,1840014795
7202,Largo,Largo,27.9088,-82.7712,United States,US,USA,Florida,,84754.0,1840015114
7205,Mission,Mission,26.204,-98.3251,United States,US,USA,Texas,,84424.0,1840021026
7206,Conroe,Conroe,30.3224,-95.482,United States,US,USA,Texas,,84378.0,1840019586
7207,Johns Creek,Johns Creek,34.0333,-84.2026,United States,US,USA,Georgia,,84350.0,1840014742
7209,Lake Forest,Lake Forest,33.6606,-117.6712,United States,US,USA,California,,84293.0,1840020591
7211,Bryan,Bryan,30.6657,-96.3668,United States,US,USA,Texas,,84021.0,1840019569
7212,Town 'n' Country,Town 'n' Country,28.0108,-82.576,United States,US,USA,Florida,,83879.0,1840029089
7213,Port Huron,Port Huron,42.9822,-82.4387,United States,US,USA,Michigan,,83841.0,1840003953
7214,Troy,Troy,42.5818,-83.1457,United States,US,USA,Michigan,,83813.0,1840002434
7217,Madera,Madera,36.964,-120.0803,United States,US,USA,California,,83636.0,1840020300
7219,Springfield,Springfield,39.9297,-83.7957,United States,US,USA,Ohio,,83286.0,1840003765
7221,Pleasanton,Pleasanton,37.6663,-121.8805,United States,US,USA,California,,83007.0,1840020298
7229,Alexandria,Alexandria,31.2923,-92.4702,United States,US,USA,Louisiana,,82131.0,1840013873
7231,Melbourne,Melbourne,28.1085,-80.6627,United States,US,USA,Florida,,82011.0,1840015960
7235,Westland,Westland,42.3192,-83.3805,United States,US,USA,Michigan,,81747.0,1840001847
7242,Cranston,Cranston,41.7658,-71.4858,United States,US,USA,Rhode Island,,81202.0,1840003287
7243,Farmington Hills,Farmington Hills,42.486,-83.3771,United States,US,USA,Michigan,,81050.0,1840002442
7244,Hattiesburg,Hattiesburg,31.3074,-89.317,United States,US,USA,Mississippi,,81036.0,1840013878
7246,Warwick,Warwick,41.7062,-71.4334,United States,US,USA,Rhode Island,,80871.0,1840003344
7247,Williamsburg,Williamsburg,37.2692,-76.7076,United States,US,USA,Virginia,,80855.0,1840001720
7248,St. Joseph,St. Joseph,39.7598,-94.821,United States,US,USA,Missouri,,80818.0,1840009549
7251,Auburn,Auburn,47.3041,-122.211,United States,US,USA,Washington,,80776.0,1840018416
7252,Brooklyn Park,Brooklyn Park,45.1112,-93.3505,United States,US,USA,Minnesota,,80581.0,1840004023
7254,Alton,Alton,38.9033,-90.1523,United States,US,USA,Illinois,,80462.0,1840007424
7255,Chino Hills,Chino Hills,33.9507,-117.7253,United States,US,USA,California,,80374.0,1840019115
7259,Texarkana,Texarkana,33.4487,-94.0815,United States,US,USA,Texas,,80145.0,1840021987
7265,Fort Myers,Fort Myers,26.6195,-81.8303,United States,US,USA,Florida,,79943.0,1840014226
7266,Goodyear,Goodyear,33.2614,-112.3622,United States,US,USA,Arizona,,79858.0,1840020564
7268,Springdale,Springdale,36.1898,-94.1573,United States,US,USA,Arkansas,,79599.0,1840015336
7271,Pharr,Pharr,26.1685,-98.1904,United States,US,USA,Texas,,79487.0,1840021030
7273,Valdosta,Valdosta,30.8502,-83.2788,United States,US,USA,Georgia,,79294.0,1840015894
7275,Parma,Parma,41.3843,-81.7286,United States,US,USA,Ohio,,79167.0,1840003406
7276,New Braunfels,New Braunfels,29.6997,-98.1148,United States,US,USA,Texas,,79152.0,1840021341
7277,Kokomo,Kokomo,40.464,-86.1277,United States,US,USA,Indiana,,79099.0,1840013844
7278,Newark,Newark,40.0705,-82.4251,United States,US,USA,Ohio,,79025.0,1840001419
7282,Flagstaff,Flagstaff,35.1872,-111.6195,United States,US,USA,Arizona,,78628.0,1840020335
7284,Plymouth,Plymouth,45.0224,-93.4615,United States,US,USA,Minnesota,,78395.0,1840008929
7285,Franklin,Franklin,35.9216,-86.8525,United States,US,USA,Tennessee,,78321.0,1840013380
7287,Florence,Florence,34.8303,-87.6654,United States,US,USA,Alabama,,78112.0,1840002083
7288,Folsom,Folsom,38.6669,-121.1422,United States,US,USA,California,,78038.0,1840020246
7289,Kankakee,Kankakee,41.102,-87.8643,United States,US,USA,Illinois,,78001.0,1840008260
7290,Perris,Perris,33.7899,-117.2233,United States,US,USA,California,,77879.0,1840020557
7293,Boynton Beach,Boynton Beach,26.5281,-80.0811,United States,US,USA,Florida,,77702.0,1840014208
7295,Anderson,Anderson,34.5212,-82.6478,United States,US,USA,South Carolina,,77426.0,1840013579
7297,Elizabethtown,Elizabethtown,37.703,-85.8769,United States,US,USA,Kentucky,,77317.0,1840013218
7298,Wheeling,Wheeling,40.0751,-80.6951,United States,US,USA,West Virginia,,77206.0,1840005510
7303,Upland,Upland,34.1178,-117.6604,United States,US,USA,California,,76999.0,1840021730
7306,Baytown,Baytown,29.7586,-94.9669,United States,US,USA,Texas,,76804.0,1840019616
7307,Battle Creek,Battle Creek,42.2986,-85.2296,United States,US,USA,Michigan,,76803.0,1840003176
7308,Porterville,Porterville,36.0644,-119.0338,United States,US,USA,California,,76729.0,1840020368
7310,Loveland,Loveland,40.4167,-105.0622,United States,US,USA,Colorado,,76701.0,1840020152
7311,Layton,Layton,41.0771,-111.9622,United States,US,USA,Utah,,76691.0,1840020145
7312,Flower Mound,Flower Mound,33.0344,-97.1147,United States,US,USA,Texas,,76681.0,1840022010
7313,Hammond,Hammond,41.6169,-87.4909,United States,US,USA,Indiana,,76618.0,1840007092
7314,Lake Jackson,Lake Jackson,29.0516,-95.4521,United States,US,USA,Texas,,76565.0,1840020980
7316,Zephyrhills,Zephyrhills,28.2405,-82.1796,United States,US,USA,Florida,,76416.0,1840015968
7318,Altoona,Altoona,40.5082,-78.4007,United States,US,USA,Pennsylvania,,76096.0,1840001080
7319,Gary,Gary,41.5906,-87.3472,United States,US,USA,Indiana,,76008.0,1840008194
7321,Wyoming,Wyoming,42.8909,-85.7066,United States,US,USA,Michigan,,75938.0,1840000374
7322,St. Augustine,St. Augustine,29.8977,-81.31,United States,US,USA,Florida,,75932.0,1840015935
7323,San Ramon,San Ramon,37.7625,-121.9365,United States,US,USA,California,,75931.0,1840021530
7326,Bethlehem,Bethlehem,40.6266,-75.3679,United States,US,USA,Pennsylvania,,75707.0,1840000986
7327,Cedar Park,Cedar Park,30.5105,-97.8197,United States,US,USA,Texas,,75704.0,1840019572
7328,Arlington Heights,Arlington Heights,42.0956,-87.9825,United States,US,USA,Illinois,,75634.0,1840011243
7330,Union City,Union City,37.603,-122.0187,United States,US,USA,California,,75343.0,1840021539
7332,Bolingbrook,Bolingbrook,41.6903,-88.1019,United States,US,USA,Illinois,,75201.0,1840011482
7333,Anniston,Anniston,33.6713,-85.8136,United States,US,USA,Alabama,,75169.0,1840006563
7334,Oshkosh,Oshkosh,44.0228,-88.5617,United States,US,USA,Wisconsin,,75154.0,1840002246
7335,Kendall,Kendall,25.6697,-80.3556,United States,US,USA,Florida,,75123.0,1840014244
7336,Brick,Brick,40.06,-74.1098,United States,US,USA,New Jersey,,75118.0,1840081606
7337,Atascocita,Atascocita,29.9777,-95.1953,United States,US,USA,Texas,,75114.0,1840018251
7343,Camarillo,Camarillo,34.223,-119.0322,United States,US,USA,California,,74682.0,1840019201
7344,The Villages,The Villages,28.9021,-81.9888,United States,US,USA,Florida,,74618.0,1840014065
7345,Hilton Head Island,Hilton Head Island,32.1896,-80.7499,United States,US,USA,South Carolina,,74500.0,1840016974
7346,Missouri City,Missouri City,29.563,-95.5365,United States,US,USA,Texas,,74497.0,1840020950
7347,San Marcos,San Marcos,29.8736,-97.938,United States,US,USA,Texas,,74212.0,1840022188
7348,Rochester Hills,Rochester Hills,42.6645,-83.1563,United States,US,USA,Michigan,,74205.0,1840002429
7349,Schaumburg,Schaumburg,42.0307,-88.0838,United States,US,USA,Illinois,,74184.0,1840011319
7352,Winchester,Winchester,39.1735,-78.1746,United States,US,USA,Virginia,,74031.0,1840001623
7353,Harrisonburg,Harrisonburg,38.4362,-78.8735,United States,US,USA,Virginia,,74023.0,1840003844
7356,Wausau,Wausau,44.9615,-89.6457,United States,US,USA,Wisconsin,,73933.0,1840002163
7357,Jonesboro,Jonesboro,35.8211,-90.6793,United States,US,USA,Arkansas,,73788.0,1840014507
7359,Jackson,Jackson,35.6536,-88.8353,United States,US,USA,Tennessee,,73685.0,1840014528
7362,Rancho Cordova,Rancho Cordova,38.574,-121.2523,United States,US,USA,California,,73563.0,1840020248
7366,Dale City,Dale City,38.6473,-77.3459,United States,US,USA,Virginia,,73279.0,1840006094
7369,Waldorf,Waldorf,38.6085,-76.9195,United States,US,USA,Maryland,,73223.0,1840006175
7372,Southfield,Southfield,42.4765,-83.2605,United States,US,USA,Michigan,,73208.0,1840002431
7374,Owensboro,Owensboro,37.7573,-87.1174,United States,US,USA,Kentucky,,73173.0,1840014340
7375,Apple Valley,Apple Valley,34.5328,-117.2104,United States,US,USA,California,,73077.0,1840021733
7376,Pasco,Pasco,46.2506,-119.1303,United States,US,USA,Washington,,73013.0,1840019888
7378,Conway,Conway,35.0753,-92.4695,United States,US,USA,Arkansas,,72894.0,1840014598
7379,Lodi,Lodi,38.1218,-121.2933,United States,US,USA,California,,72890.0,1840020263
7382,Mansfield,Mansfield,40.7656,-82.5275,United States,US,USA,Ohio,,72635.0,1840000960
7384,Waukesha,Waukesha,43.0087,-88.2464,United States,US,USA,Wisconsin,,72489.0,1840003008
7386,Morgantown,Morgantown,39.6379,-79.9468,United States,US,USA,West Virginia,,72453.0,1840005647
7392,Pittsburg,Pittsburg,38.0185,-121.897,United States,US,USA,California,,72141.0,1840020282
7393,Sumter,Sumter,33.9392,-80.393,United States,US,USA,South Carolina,,72131.0,1840015612
7395,Cleveland,Cleveland,35.1818,-84.8707,United States,US,USA,Tennessee,,71944.0,1840014603
7398,Ellicott City,Ellicott City,39.2773,-76.8344,United States,US,USA,Maryland,,71737.0,1840005802
7400,Dothan,Dothan,31.2335,-85.4068,United States,US,USA,Alabama,,71620.0,1840001518
7402,Redlands,Redlands,34.0511,-117.1712,United States,US,USA,California,,71554.0,1840020412
7403,Wenatchee,Wenatchee,47.4338,-120.3286,United States,US,USA,Washington,,71512.0,1840021074
7407,Framingham,Framingham,42.3085,-71.4368,United States,US,USA,Massachusetts,,71232.0,1840003131
7408,Cherry Hill,Cherry Hill,39.9034,-74.9947,United States,US,USA,New Jersey,,71204.0,1840081685
7409,Maple Grove,Maple Grove,45.1089,-93.4626,United States,US,USA,Minnesota,,71066.0,1840008923
7410,Pocatello,Pocatello,42.8716,-112.4652,United States,US,USA,Idaho,,71020.0,1840013376
7411,South Jordan,South Jordan,40.5571,-111.9783,United States,US,USA,Utah,,70954.0,1840021385
7412,Weston,Weston,26.1007,-80.4054,United States,US,USA,Florida,,70944.0,1840016003
7414,Georgetown,Georgetown,30.6668,-97.6953,United States,US,USA,Texas,,70685.0,1840020875
7416,Janesville,Janesville,42.6855,-89.0136,United States,US,USA,Wisconsin,,70518.0,1840002467
7419,North Richland Hills,North Richland Hills,32.8605,-97.218,United States,US,USA,Texas,,70441.0,1840020703
7420,St. Charles,St. Charles,38.7956,-90.5156,United States,US,USA,Missouri,,70329.0,1840009719
7424,Sheboygan,Sheboygan,43.7403,-87.7316,United States,US,USA,Wisconsin,,69920.0,1840002628
7425,Homestead,Homestead,25.4665,-80.4472,United States,US,USA,Florida,,69907.0,1840015159
7426,Bristol,Bristol,36.5572,-82.2154,United States,US,USA,Tennessee,,69865.0,1840013301
7427,Lima,Lima,40.741,-84.1121,United States,US,USA,Ohio,,69798.0,1840002785
7428,Walnut Creek,Walnut Creek,37.9025,-122.0398,United States,US,USA,California,,69773.0,1840021531
7429,Woodbury,Woodbury,44.9056,-92.923,United States,US,USA,Minnesota,,69756.0,1840009998
7430,El Paso de Robles,El Paso de Robles,35.6394,-120.656,United States,US,USA,California,,69735.0,1840074847
7433,West Bend,West Bend,43.4184,-88.1823,United States,US,USA,Wisconsin,,69577.0,1840002829
7434,Mount Vernon,Mount Vernon,48.4202,-122.3116,United States,US,USA,Washington,,69528.0,1840019774
7439,Hammond,Hammond,30.5061,-90.4563,United States,US,USA,Louisiana,,69180.0,1840013908
7440,Daphne,Daphne,30.6286,-87.8866,United States,US,USA,Alabama,,69065.0,1840006178
7446,Mansfield,Mansfield,32.569,-97.1211,United States,US,USA,Texas,,68928.0,1840020702
7447,Casas Adobes,Casas Adobes,32.3423,-111.0114,United States,US,USA,Arizona,,68919.0,1840018108
7451,Decatur,Decatur,34.573,-86.9905,United States,US,USA,Alabama,,68816.0,1840001403
7452,Glen Burnie,Glen Burnie,39.1559,-76.6072,United States,US,USA,Maryland,,68768.0,1840005917
7454,Delray Beach,Delray Beach,26.455,-80.0905,United States,US,USA,Florida,,68749.0,1840015123
7457,Palatine,Palatine,42.1181,-88.043,United States,US,USA,Illinois,,68644.0,1840011311
7459,Dubuque,Dubuque,42.5007,-90.7067,United States,US,USA,Iowa,,68573.0,1840000438
7460,Bossier City,Bossier City,32.5227,-93.6667,United States,US,USA,Louisiana,,68554.0,1840013790
7462,Buckeye,Buckeye,33.4314,-112.6429,United States,US,USA,Arizona,,68453.0,1840021939
7463,Rockville,Rockville,39.0834,-77.1553,United States,US,USA,Maryland,,68401.0,1840005849
7464,Broomfield,Broomfield,39.9541,-105.0527,United States,US,USA,Colorado,,68341.0,1840018781
7467,Victoria,Victoria,28.8285,-96.985,United States,US,USA,Texas,,68271.0,1840023044
7469,Yorba Linda,Yorba Linda,33.889,-117.7713,United States,US,USA,California,,68229.0,1840021970
7471,Ames,Ames,42.0258,-93.6216,United States,US,USA,Iowa,,68156.0,1840007019
7472,Daytona Beach,Daytona Beach,29.1994,-81.0982,United States,US,USA,Florida,,68055.0,1840015068
7475,Carbondale,Carbondale,37.722,-89.2238,United States,US,USA,Illinois,,67807.0,1840007560
7478,Hanover,Hanover,39.8117,-76.9835,United States,US,USA,Pennsylvania,,67679.0,1840001450
7479,Saratoga Springs,Saratoga Springs,43.0674,-73.7775,United States,US,USA,New York,,67582.0,1840000369
7480,DeKalb,DeKalb,41.9314,-88.7482,United States,US,USA,Illinois,,67500.0,1840007033
7482,Casper,Casper,42.842,-106.3207,United States,US,USA,Wyoming,,67462.0,1840038324
7483,Kenner,Kenner,30.0109,-90.2549,United States,US,USA,Louisiana,,67451.0,1840015047
7485,Sherman,Sherman,33.6266,-96.6195,United States,US,USA,Texas,,67354.0,1840021953
7486,Petaluma,Petaluma,38.2423,-122.6267,United States,US,USA,California,,67316.0,1840020244
7489,Palo Alto,Palo Alto,37.3913,-122.1467,United States,US,USA,California,,67178.0,1840020333
7490,Weirton,Weirton,40.406,-80.5671,United States,US,USA,West Virginia,,67082.0,1840005405
7491,Bay City,Bay City,43.5903,-83.8886,United States,US,USA,Michigan,,67059.0,1840002583
7496,Old Bridge,Old Bridge,40.4004,-74.3126,United States,US,USA,New Jersey,,66880.0,1840081688
7500,Eagan,Eagan,44.8169,-93.1638,United States,US,USA,Minnesota,,66627.0,1840007852
7501,Los Lunas,Los Lunas,34.8115,-106.7803,United States,US,USA,New Mexico,,66613.0,1840022814
7503,Poinciana,Poinciana,28.1217,-81.482,United States,US,USA,Florida,,66465.0,1840014132
7504,Corvallis,Corvallis,44.5696,-123.2781,United States,US,USA,Oregon,,66441.0,1840018611
7505,Rogers,Rogers,36.3172,-94.1518,United States,US,USA,Arkansas,,66430.0,1840014444
7506,Lake Elsinore,Lake Elsinore,33.6846,-117.3344,United States,US,USA,California,,66411.0,1840020560
7509,Laguna Niguel,Laguna Niguel,33.5275,-117.705,United States,US,USA,California,,66334.0,1840020589
7514,Grand Forks,Grand Forks,47.9221,-97.0887,United States,US,USA,North Dakota,,66159.0,1840000101
7516,Middletown,Middletown,40.3897,-74.0813,United States,US,USA,New Jersey,,65952.0,1840081835
7518,North Little Rock,North Little Rock,34.7807,-92.2372,United States,US,USA,Arkansas,,65911.0,1840014632
7522,Alpharetta,Alpharetta,34.0703,-84.2738,United States,US,USA,Georgia,,65799.0,1840013659
7525,Great Falls,Great Falls,47.5022,-111.2995,United States,US,USA,Montana,,65624.0,1840019839
7526,Longview,Longview,46.146,-122.963,United States,US,USA,Washington,,65619.0,1840019904
7527,West Des Moines,West Des Moines,41.5522,-93.7805,United States,US,USA,Iowa,,65608.0,1840010185
7531,Shawnee,Shawnee,39.0158,-94.8076,United States,US,USA,Kansas,,65513.0,1840001641
7534,San Clemente,San Clemente,33.4498,-117.6103,United States,US,USA,California,,65267.0,1840021962
7536,Michigan City,Michigan City,41.7098,-86.8705,United States,US,USA,Indiana,,65144.0,1840013869
7537,Carmichael,Carmichael,38.6337,-121.323,United States,US,USA,California,,65091.0,1840017579
7540,Jupiter,Jupiter,26.9199,-80.1128,United States,US,USA,Florida,,64976.0,1840017255
7543,Wellington,Wellington,26.6464,-80.2706,United States,US,USA,Florida,,64848.0,1840018311
7544,Rocklin,Rocklin,38.8075,-121.2488,United States,US,USA,California,,64838.0,1840020232
7546,Rocky Mount,Rocky Mount,35.9676,-77.8047,United States,US,USA,North Carolina,,64732.0,1840014490
7547,Fairbanks,Fairbanks,64.8353,-147.6534,United States,US,USA,Alaska,,64732.0,1840023463
